tract,pm25,pm25_pct,poverty,poverty_pct,nearest_sensor_km,sensors_within_1km,ces_score,latitude,longitude
6037534001,12.13853554,85.24945770065075,54.5,82.19088937093275,3.2094528310586563,0,54.3416021896031,33.9679322,-118.1468675
6037408501,12.13820885,85.2060737527115,40.3,61.30151843817787,2.118057648545925,0,59.4924823327589,34.0114015,-117.9679168
6037542900,12.13622653,84.90238611713666,59.6,88.48156182212581,2.179856912441458,0,54.4515863231919,33.8918787,-118.2453652
6037532700,12.136112,84.7939262472885,68.9,96.76789587852494,4.923467640882526,0,63.9196470973433,33.9852598,-118.2413457
6037533002,12.136112,84.7939262472885,67.6,95.96529284164859,5.315973856845585,0,69.2918976009523,33.9774904,-118.2391487
6037530601,12.13544749,84.62039045553146,39.8,60.60737527114968,1.810353250822652,0,62.954083560521,34.0539591,-118.1755967
6037542501,12.13477891,84.55531453362256,50.1,76.13882863340564,2.8835499229812984,0,52.1015780481453,33.8907006,-118.2367479
6037239320,12.13275518,84.46854663774404,65.3,94.01301518438177,4.3422897956126025,0,58.4759102881511,33.9785676,-118.2717384
6037239601,12.13275518,84.46854663774404,61.8,90.45553145336225,4.943442604572656,0,62.3980487452764,33.9728371,-118.2752977
6037239310,12.13275518,84.46854663774404,68.1,96.33405639913232,4.30467351075945,0,69.5718894737828,33.9785291,-118.2773062
6037291110,12.13197187,84.3817787418655,50.1,76.13882863340564,3.8705259415342574,0,66.5389966056171,33.9200912,-118.2868209
6037407602,12.12966122,84.20824295010846,41.6,63.167028199566154,3.3194534720440694,0,47.3154803973046,34.0323937,-117.9468466
6037408202,12.12906702,83.94793926247289,45.2,69.13232104121475,1.6141958208096936,0,54.5657442248613,34.0213468,-117.9657288
6037530102,12.12832194,83.90455531453362,39.8,60.60737527114968,4.3396664713724595,0,49.3020380172634,34.0153528,-118.1154765
6037533403,12.12538715,83.62255965292842,40.3,61.30151843817787,2.117502616051748,0,62.4421214081917,33.9879399,-118.1871993
6037533701,12.12538715,83.62255965292842,59.1,87.87418655097613,1.8902710580120874,0,51.649339508006,33.988846,-118.1820765
6037542602,12.12536191,83.53579175704989,46.6,71.14967462039046,1.9688225746662702,0,60.2676952374387,33.8996115,-118.2262997
